Datetime,Username,Text
2023-07-09T06:54:49Z,Riads Official,"Tantangan anak bangsa untuk berkembang adalah diremehkan oleh bangsa sendiri.

Persis yang disampaikan pemimpin bangsa
""Mengusir penjajah negara asing jauh lebih mudah dibandingkan melawan penjajahan bangsa sendiri"""
2023-07-09T06:47:33Z,Luther The King,"Angin segar buat negara eropa, disaat lg krisis bbm malah ada nikuba. Langsung auto di teliti buat produksi massal dlm negeri"
2023-07-09T06:39:47Z,Hery Ratno,"Selama BRIN masih dicengkeram kepentingan partai xxxx dan ketuanya masih yg itu, lembaga ini tidak akan memberi manfaat bagi bangsa dan justru akan memupus asa para peneliti dalam negeri. Kasus Nikuba dan UAV Elang Hitam adalah contoh nyata."
2023-07-09T06:39:25Z,banyu langit,"Klo nikuba dikembangkan...penjual BBM n anteknya bakalan rugi besar,makanya dihambat"
2023-07-09T06:23:22Z,Amrizal Spd,"Nikuba jadul  kok pada ribut, aneh"
2023-07-09T06:22:16Z,Raka aditya25,"Saya mendukungmu pak, sungguh sulit memang negara ini karena terlalu banyak koruptor"
2023-07-09T06:20:33Z,epep,"Gw yakin si ini bakalan di kembangkan di luar negeri,,,soalnya ilmuan di sana tu fokus mencari solusi dari kekurangan nikuba ini,,,bukan mentok di teori teori pesimistis kaya brin,,!!!"
2023-07-09T06:13:28Z,Turut Ondondo,Giliran di patenkan nang timor leste pada mrenges ..ncen kurang respeck para petinggi kerajaan sintoloyo tumrape kanggo poro penemu alat nikuba
2023-07-09T06:10:24Z,Devid Susilo,Nikuba kayak nama bakteri gitu ga sih?
2023-07-09T06:07:43Z,johan setyawan,"Maju terus NiKuBa, keren👍"
2023-07-09T06:07:41Z,Panji Amirullah,"dulu sebelum mobil listrik menjamur manjadi lahan komersial di tanah air kita, putra2 bangsa INDONESIA sdh ada yg mengembangkannya tp bgtu bnyk penghalang bahkan ada yg sampai bermasalah dgn hukum, skrg ada putra bangsa INDONESIA yg mampu utk berkontribusi dlm bidang transportasi sekaligus ramah lingkungan sulit sekali mendapatkan kesempatan emas, skrg malah dipertanyakan dgn segala macam hal ?!. sungguh aneh negri ini  ?!. 
suatu bukti kalau kita tunduk pada konglomerasi & kapitalisme , 
hidup Indonesia"
2023-07-09T06:07:26Z,Paditua,"hahaha ... nikuba ini seperti cerita ttg penggandaan uang, banyak yg tertarik tp yg punya logika pasti cenderung tersenyum"
2023-07-09T06:07:18Z,mang asep,"Dari sisi ekonomi, nikuba ini tentu menjadi ancaman utk mafia bahan bakar. Bukan masalah teknologi apapun yg d temukan, tp karena apakah teknologi trsebut mengancam sisi ekonomi ato ngga, utk masyarakat luas tentu ini merupakan berkah.
So..."
2023-07-09T05:59:58Z,Bang Ronney,"murah sekali pak 5m pak hrs nya pemerintah kita ambil alih untuk dikembangkan di indonesia , apakah ada persaingan mobil listrik jd tdk laku gara2 nikuba ini"
2023-07-09T05:55:19Z,Arif Mustofa,Masalahnya klu semua pake nikuba yg rugi ya mafia minyak beserta ritelnya....wkwkwk
2023-07-09T05:48:32Z,Reycreations,Kalau nikuba laku bakal tutup dealer mobil maupun motor.sama SPBU bakal tutup
2023-07-09T05:40:14Z,Samsung M20,NIKUBA NIKUBA..  SEKUBAAA
2023-07-09T05:38:57Z,Samsung M20,NIKUBA PENIPU. TAHAN ITU ARYANTO PENEBAR HOAX.  MANA ADA AIR JADI BENSIN.  Kakek2 udah tua bikin tipuan murahan!!!
2023-07-09T05:34:41Z,Nining nurhayati Nining,Lindungi bpk  itu yang  bikin  Nikuba
2023-07-09T05:30:56Z,ARI ADITAMA,"Ada gak sih pemikiran bahwa nikuba akan bersaing dengan mobil listrik, dimasa depan? Dan di tv sebelah RI jadi pabrik terbesar bateray gandeng australia"
2023-07-09T06:22:16Z,Raka aditya25,"Saya mendukungmu pak, sungguh sulit memang negara ini karena terlalu banyak koruptor"
2023-07-09T05:15:12Z,nur rachmat,"BRIN buang"" duit negara ga ada hasil & jahatnya pke comment Nikuba ga layak lg bentuk opini public, skrang diambil Italy. Eh...BRIN pke nyusul ke Italy makin buang"" duit negara. Asli Sampah Masyarakat Bngt"
2023-07-09T05:07:38Z,Kawan Ojol,"Indonesia ni bos  negeri penuh kepentingan pribadi dan kelompok, dan yang pasti orang seperti Pak misel atau penemuan seperti nikuba bukanlah hal pertama yang punya nasip seperti ini, 

Maf*a... Maf*a... Maf*a oh Maf*a"
2023-07-09T05:06:55Z,Djoko Sri,"Supaya nikuba dapat secepatnya diproduksi di semua negara yg sdh membeli formula pak Aryanto.
Sukses pak Aryanto. 👍"
2023-07-09T04:45:26Z,ahmad hasan,amsyong yg jual bbm d endonesa klo sampe nikuba d terima d endonesa 😂😂😂😂😂
2023-07-09T04:36:18Z,Vitta Susriyanti,"Sayang sekali kita telah kehilangan orang pintar gara gara Lembaga Indonesia yang sok pintar tidak menghargai karya anak bangsa dan saya yang kecewa itu bukan saja masalah Nikuba ada alat alat lain yang gak diakui Pemerintah dan Lembaga seharusnya harus ada pihak khusus untuk menangani hal tersebut contohnya alat pembunuh kanker itu tidak diakui Pemrintah dan Lembaga Kesehatan alasannya tidak masuk akal dan terus saat ditanyai jawabnya ""ini masih dikembangkan"" intinya ga ada bedanya alasannya terus ini masih dikembangkqn contoh Drone Elang Hitam,Pesawat R80,Pesawat N245 itu semua ga ada kabar gara gara BRIN karena BRIN yang membawahi proyek tersebut jadi BRIN bisa membatalkan atau melanjutkannyan.dan saya itu meminta agar Lembaga seperti itu dan siapa saja yang menolak harus disikat dan ditindak tegas tolonglah Menteri mentrinya dengarkan hati Rakyat dan juga Presiden agar mengusut kasus ini💪💪🇮🇩🇮🇩"
2023-07-09T04:12:49Z,PUTRA KADES,"Jangan uang 15 milyar saja pak, kemurahan itu klo bagi pihak ferrari. Selain uang 15M, Bapak jg minta pembagian saham 70% untuk setiap kendaraan ferrari yg dipasangi nikuba dan minta hak paten atau pengakuan teknologi nikuba dr pihak ferrari atas nama bapak. Untuk hal ini bapak harus didampingi pihak lawyer biar bpk gak ditipu/dibodohi pihak ferrari."
2023-07-09T04:06:46Z,Mandala,"Pihak otomotif italia cuma ingin tahu dan mempelajari apakah nikuba bisa dikembangkan.
Jadi belum ada pernyataan resmi kalau nikuba mau dipakai oleh mereka."
2023-07-09T04:04:55Z,Mr. Febrian,Yes akhirnya muncul lagi kabar berita NIKUBA alternatif energi yg lebih baik drpd sawit sawit yg bisa membusuk itu
2023-07-09T03:43:17Z,PAKTA REBAHAN,"Yang berhasil mengecilkan size file tanpa mengurangi kualitas data direkrut perusahaan google
Riset Nikuba dipinang pabrikan kendaraan italy
Penemu senjata magnetik direkrut industri pertahanan jerman"
2023-07-09T03:35:19Z,irfan aris,"Nikuba, bisa bikin ferrari seirit supra..  😂😂😂😂😂"
2023-07-09T03:34:26Z,Boedak Melayoe,Usulan saya untuk bapak penemu NIKUBA segera uruskan kewarganegaraan pindah ke itali pak
2023-07-09T03:24:48Z,Aliefgibransyah,"Coba dipelajari lagi netizen, teknologi kek  nikuba ini udah ada, yang jadi masalah itu gaefisien karena sumber energi bukan dari air tapi aki, ada klaim katanya 1 L air bisa jalan ampe 500 KM, sulit sih gamasuk akal kalau secara sains, keburu abis akinya"
2023-07-09T03:11:04Z,kusnadi setda,"Ini saya ingatkan kepada bpak penemu nikuba Indonesia kalau ada undangan dari luar negeri jangan langsung datang selidikin dulu yang mengundang demi menjaga keselamatan, ingat sejarah dari luar negeri yg menemukan air bisa di jadikan bahan bakar mobil dan motor akhirnya dibunuh, pembunuhnya sampai sekarang masih misteri, ini saya sekedar mengingatkan, seandainya emang terealisasikan nikuba ini banyak negara yang kena dampak krisis ekonomi apa sebab banyak negara yang mengandalkan pendapatannya dari minyak bumi."
2023-07-09T02:56:41Z,Yanto TV,"Nikuba temuan orang itu is hoax, nikuba sejak dulu sudah ada, bahkan mesin nya banyak yg dijual di bukalapak"
2023-07-09T02:46:39Z,iblis Dajjal,Mantap pak lebih baik jual NIKUBA di luar negri dari pada jual di indonesia gak di hargai sama pemerintah pusat kan mereka tidak pernah dukung anak bangsa yang menciptkan teknologi canggih pemerintah pusat malah dukung pejabat KORUPSI REAL NO HOAX.....malah di hargai negara eropa dan negara barat karya anak bangsa indonesia lebih berharga jual nya.....
2023-07-09T02:39:53Z,Fajar Sumirat bin Muhrip,"Komunikasi Lembaga Negara RI harus lebih diperbaiki.
Karena menurut informasi pak Aryanto (Cirebon), sang periset NIKUBA, Beliau merasa sudah dibantai habis-habisan oleh pihak BRIN?
Mengapa bukan dialog konstruktif? Kenapa malah ""bantai habis-habisan""?
Inikan bukan etika ilmu pengetahuan?"
2023-07-09T02:23:28Z,Abuzaii,"Itulah alasan bangsa ini tidak maju.mereka tidak butuh orang"" hebat ,justru orang"" jahat yang mereka inginkan"
2023-07-09T02:15:36Z,アズハル🍀,"Menurut saya, teknologi NIKUBA Ini bisa menjadi teknologi dengan energi terbarukan dengan PERTAMINA sebagai pelopor Perusahaan sumber daya energi. Inovasi penting dilakukan untuk terus menguntungkan perusahaan. Teknologi ini juga bisa memajukan perekonomian Indonesia dengan menggantikan BBM ditengah naik nya harga BBM tsb."
2023-07-09T02:05:25Z,hendra 21,"4G aja bisa berjaya di Jepang,...
Mesti Nikuba mengikutinya dengan berjaya di Italia"
2023-07-09T02:02:38Z,S_bjanto,Nikuba ini musuhnya Mafia Migas. Wkwkwk
2023-07-09T01:57:44Z,m ali hafiz,"nasib Nicuba d jual lalu kantongin 15M, lalu smua jdi senang"
2023-07-09T01:52:46Z,Afrizal Afrizal,"Ngakunya lembaga pengembangan riset tapi ada penemuan seperti nikuba oleh anak bangsa diluar lingkungan mereka kok nggak diteliti dulu secara mendalam main tolak aja mengatakan nggak masuk akal,sedang orang luar langsung melirik,maka nggak maju2 nggak percaya sama kemampuan bangsa sendiri karena udah kemakan doktrin luar sono,bagus presidennya orang hebat yang menggalakkan hilirisasi."
2023-07-09T01:51:27Z,Dakwah Iqro',"Muhammadiyah menggunakan hisab, menuju kalender Islam global dinyinyir sama BRIN. Sekarang NIKUBA dinyinyir sama BRIN."
2023-07-09T01:46:52Z,zabri abu bakar,ESEMKA LAH....NIKUBA LAH...NAKORBA LAH....MACAM MACAM LAH....BUBAR LAH.... 🤣🤣🤣🤣🤣🤣🤣🤣🤣
2023-07-09T01:23:31Z,Mirakel Hamid,"Ferrari ingin dpt gratis aja.... Setelah melihat presentasi di itali, belum tertarik utk beli teknologi nikuba...
Seandainya suatu saat Ferrari tertarik membeli, sebaiknya pak misel didampingi negiator yg capabel agar pak misel dan keturunannya tetap menerima rolyalty meski pak misel sudah tiada..."
2023-07-09T01:21:10Z,joko septiana,yang mendukung nikuba pasti gak tau apa itu nikuba?. asal baxot gak paham konsep nya. nikuba itu hoax.
2023-07-09T01:09:29Z,Ardi Pedagang Batik,Nikuba seperti scam ya
2023-07-09T01:05:17Z,ngafif mustofa,Sebenarnya keuntungan membeli hak nikuba bukan hanya tentang mengubah air jdi bahan bakar.. tpi juga di dlm mesin itu ada ilmu2 baru yg belum banyak d ketahui rahasianya
2023-07-09T01:01:43Z,abra,"Lanjutkan pak, klo BRIN mau juga teknologi NIKUBa nya jual aja 20 M pak.. 😅"
2023-07-09T00:59:32Z,BOSS WAGNER,Yakin nikuba bisa geser konsorsium besar .....takutnya yg nemunnikuba segera hilang dari bumi
2023-07-09T00:56:44Z,Eko Mawardi,Indonesia gak bakalan mampu mengembangkan teknologi nikuba....
2023-07-09T00:50:22Z,Samsung A10S,"Anak bangsa dibidang teknologi yg baik kayaknya bpk bj habibi,cuma saat nikuba ditemukan bj habibi sdh tua dn jg tdk dipakai secara tepat olenh bagsa ini.yg mana bangsa ini tdk butuh orang baik dn cerdas tp butuh pejabat yg bejat dn siap utk diajak kerja sama korupsi"
2023-07-09T00:35:57Z,Suhardi 88,Nikuba mah biasa yg luar biasa mobil esemka yg war biasa ...
2023-07-08T23:59:04Z,Spert part,Orang2 dalam negri sibuk dengan urusan2 urusan2 sendiri dan kelompok2 nya sehingga orang2 cerdas luar negri mau mengundang NIKUBA
2023-07-08T23:56:57Z,Rio Kanal,"Jangankan nikuba, stadion jis saja yang jelas jelas karya anak bangsa, ada aja sekelompok mafia yang menjelek jelekan  bahkan mau merusak stadionnnya"
2023-07-08T23:54:14Z,Star-Lord,"Yah belagu amat dan berani banget nih bapak , ricky nelson aja 14 paten motor listrik dan habibie 50 paten penerbangan   gak dihargai juga ,bapak ini cuma 1 paten nicuba ,anda belum tahu seberapa bebal negri ini.😂😂"
2023-07-08T23:51:36Z,amin tp,"BRIN terlibat perang dagang oleh pengusaha minyak bumi... Makanya tdk mau mengakui NIKUBA, bisa bangkrut nanti industri BBM..."
2023-07-08T23:51:25Z,choiyerim,tolol yg percaya nikuba bisa gantiin mesin diesel 😂
2023-07-08T23:20:42Z,Qoutes of The Day,"Betul ini adalah teknologi lama yg pemerintah pun sebetulnya sedang mengembangkan juga. Jika memang teknologi ini jalan, kenapa tidak diuji secara ilmiah aja bareng2 sama ahli di Indonesia. 
Klo nikuba ini jalan, dan jika saya adalah penemu nikuba, langkah selanjutnya yang pasti akan saya lakukan adalah buat Genset bahan bakar air. Pasti sangat gampang dong, kan prinsip kerjanya sangat mirip.
Jika memang jalan, harusnya pak misel nantinya bisa jadi orang paling kaya diindonesia.
Jadi penemu itu memang sulit, apalagi sesuatu yang baru. Apabila memang yakin bisa, tantang saja semuanya untuk pembuktian."
2023-07-08T23:19:45Z,AHS Chanel,Klo masih tetep pake bbm itu namanya bukan alternatif. Apakah nikuba 100% pake air
2023-07-08T23:12:51Z,acit wijaya,"mungkin biayanya pake nikuba lebih mahal dari bbm, karna komposisinya bukan air saja dll"
2023-07-08T23:09:19Z,Tris Budi Suroso,Keren ...p Misel..... bisa jadi bukan hanya 'Nikuba' yg spt ini disikapinya.
2023-07-08T23:03:47Z,Agung Banderos,"8:17  gak tau malu ajig, tau2 nongol 😂
Setelah orang BRIN membantai habis2an NIKUBA 😂"
2023-07-08T23:02:16Z,Karim Sisra,"Klu nikuba di tinggkatkan,,   bisa di rigikan oligarki🤣"
2023-07-08T22:25:45Z,Puk Ami Ami,"BRIN Indonesia lebih enak di korupsi aja uangnya, dari pada mengembangkan potensi karya anak bangsa. Kan lebih enak,
Biasanya orang BRIN itu klo ada indikasi seperti kasus NiKuBa adalah orang-orang pesanan, yg tak wajib punya keahlian."
2023-07-08T22:25:34Z,Jack Gentho Surodinemprang,"Setelah di ""kedipin"" Ferrari......
Baru Pemerintah ikut cawe-cawe. ....!!!

Sudah Pak, kerja bareng ORANG LUAR saja, anda akan LEBIH DI HARGAI.

Kalo ntar Nikuba Mendunia dan benar-benar bisa di aplikasikan dengan Pas dan Sempurna......gw yakin akan ada yg cawe-cawe....

Belajar dari sejarah Mobil Listrik Nasional.......
Belajar dari sejarah Ricky Elson......"
2023-07-08T22:00:09Z,Ghalin official Athaya,Ayo pada beli nikuba.... Para netizen pendukung nikuba...
2023-07-08T21:16:54Z,Bayu Pratama,"Hanya orang-orang yg bermental baja dan sabar dengan ide gilanya seperti bpk penemu HHO/nikuba ini harus dihargai negara Konoha, dulu mungkin iya ini Bpk bisa menjadi presiden RI selanjutnya seperti bpk BJ Habibie yg menjadi insinyur terkenal karena penemuannya dijerman lalu dipanggil kembali untuk jadi presiden. Sekarang malah berubah aturan main oknum politik untuk membuat aturan demi kepentingan partainya saja😂😂😂
Yah.. disisi lain juga sangat bahaya sih, bahaya pada keutuhan partai politik dan negara tahun 98. Jika sj pemerintah mendukung ide tsb dan dipublikasi hak paten, negara lain mungkin berusaha untuk menjatuhkan dan menekan kemajuan warga negara ini dengan dalih konspirasi dan terlihat banyak warga negara ini yg sok tau dan terdikte gaya hidup konsumtif ala barat, lihat sj ide gembar-gembor hilirisasi smelter mineral tambang kita yg ditolak WTO, IMF dan UE lalu meminta RI harus mengirim bahan mentah sj karena alasan merugikan negara lain yg pasokannya terbatas.😅"
2023-07-08T21:12:27Z,M.F. Ragil Yoga,"Terlepas dari usahanya menemukan sesuatu mari kita bahas dari segi ilmiahnya. 

Di liputan sebelumnya beliau mengklaim 1 liter air bisa menempuh jarak hingga 500 km. 
Jika ditempuh dengan motor biasa (asumsi 30 l/km) maka dibutuhkan 17 liter bensin, setara dengan 550 MJ energi dengan efisiensi rata2 30-40%.
Sedangkan 1 liter air diubah jadi hidrogen dengan efisiensi 100% pun (yang mana gak mungkin terjadi) hanya menghasilkan 0.11 kg hidrogen atau setara dengan 13 MJ. 

Pertanyaannya, apakah mungkin dengan 13 MJ energi bisa menggerakkan motor sejauh 500 km? 
Tentu saja ini tidak masuk akal. 

Disini saya hanya memberikan pandangan secara ilmiah ya, selebihnya anda sendiri yang menilai.

Yang ingin diskusi mari berdiskusi 😊"
2023-07-08T20:56:00Z,M. Najib,"Hanya sensasi wartawan penyokong nikuba...saya kok yakin ini gak akan lanjut atau ntar dibikin info konspirasi "" nikuba dimatikan...bla bla bla"""
2023-07-08T20:53:04Z,Highschool Hokage,nikuba ini release pertama kali tahun berapa ya ?
2023-07-08T19:54:15Z,Fathul Rahmat,"Ntar kalau Teknologi NIKUBA di pakai, proyek pengembangan kendaraan listrik nya gagal donk,
Terus kalau gagal gmn ya???"
2023-07-08T19:35:54Z,Ari Putra,nikuba gk jelas
2023-07-08T19:21:19Z,Dede Irawan,Indon jadi hancur Soalnya si jokowi sibuk cawe2 mempertahankan dinasti politik..Harusnya si jokowi sibuk dan peduli terhadap science spt nikuba
2023-07-08T19:07:15Z,JJ SPRTN,Ini yg pro nikuba kayaknya mantan korban kanjeng Dimas deh.
2023-07-08T18:34:59Z,Kirminto 1122,"Bagaimana Negara ini bisa maju,Karya anak bangsa aja tidak disupport.pdhal jika nikuba sukses dinegara bisa membuka lapangan pekerjaan baru dan menambah penghasilan negara jika diimpor"
2023-07-08T18:30:59Z,Ibnu Irawan,"Sampai kesal sebegitu bapak penemu nikuba ini dengan Brin..
Memang betul-betul tidak dihargain orang pintar di Indonesia,gak bakal maju kalau seperti ini kejadiannya 😢😢😢"
2023-07-08T18:23:12Z,bi iznillah,"Liat saja kalo Nikuba sukses di luar negeri,maka BRIN HARUS TUTUP USIA"
2023-07-08T18:17:18Z,Robet umarurung,"Saran saya supaya penemuan ini dilirik pemerintah banyaklah mahasiswa yang mengunjungi penemuan ini dan di publikasikan di youtub / media sosial. Bila perlu di youtubenya bilang pak Jokowi gimana ni mau nyoba nikuba gak . aman lo ini.
Jangan sampai teknologi ini di ambil orang pak!"
2023-07-08T18:10:59Z,Ibnu Irawan,"Aduh bodohnya kita ini .
Ini lah yang buat Indonesia hebat dengan adanya penemuan nikuba ini Indonesia bisa auto kaya..
Ini nantinya perusahaan mobil sport Italia lah yang untung besar ..itu udah 50 % di kasih formulanya... tolonglah pemerintah di ambil lagi ini penemuan nikuba ini😢,
Nanti Italia sudah bisa  mengembangkan sukses lah mereka .. aduhh"
2023-07-08T17:53:51Z,Amanda Anjani,"Kalau kita searching, nikuba ini bukan teknologi baru, banyak sekali silahkan dicari dan ditonton, Nanti tau sendiri, kurang tidak efektif."
2023-07-08T17:53:38Z,Yonas Bura,"Kalau mendengar ulasannya kayaknya kok bukan pengganti BBM tapi lebih pada cara kerja semacam mobil atau spd mtr bertenaga listrik karena ada alat tersendiri utk mengubah air menjadi tenaga alektrik..
Kalau sbg pengganti BBM logikanya olahan air yg bernama nikuba harusnya tetap dimasukan ke tangki BBM yg ada di mobil jadi tanpa membutuhkan BBM lagi baru itu murni dikatakan sbg pengganti BBM,ini menurut logika saya sih !"
2023-07-08T17:46:33Z,bagus adi,pertahankan hasil karyanya pak.  jangan sampai direbut/diakui oknum yang salah .
2023-07-08T17:38:33Z,Arif Suditomo,"Kenapa brin menolak nikuba,,  brin punya ambisi sendiri, kemarin brin mengeluarkan mobil juga tenaga air, alih2 merubahnya menjadi cell,,,  mobilnya gk laku,,,motornya jg gk laku,,  buatan brin ribet,,   aku berharap pk miksel sumbangkan untuk dunia luar sana,,,, negeri ini tempat neraka pribumi,,, seharusnya aku kemarin,sangat berharap dapat egin diesel nikuba,,  untuk menunjang usaha saya,,, tp kenapa ya pemerintah kok diam aja,,,,"
2023-07-08T17:37:13Z,Bambang Gentolet,Sumpah nikuba penggoblokan...... Ini pengalihan isu ge
2023-07-08T17:35:03Z,Dee Jay,"Negara +62 selalu menyepelekan hal kecil, co: masalah krisis monoter dan pandemi Covid. Nikuba adalah langkah kecil yang akan menuju langkah besar. Jadi inget kejadian Ramalan Cuaca dan Hujatan."
2023-07-08T17:31:44Z,Jelajah GUNUNG CIKURAY,"Masalahnya negera kita terlalu jahat mengkritik, tanpa melihat potensi ... apapun itu seperti hal ini Nikuba jangan lihat keraguanya dan penemunya seorang terlalu besar karna yang harus dilakukan bagaimana caranya ini ada potensi ini ada peluang kenapa tidak kroyok dan besarkan .. ibaratnya bagaimna mungkin ada pesawat saat ini tanpa upaya upaya setiap orang penemu dan pemikir bagaimana pesawat diwujudkan agar bisa terbang .."
2023-07-08T17:25:01Z,Evan Arlonsy,"nikuba ini kenapa tidak dipercaya, karena orang pasti bertanya listriknya dari mana untuk elektrolisis airnya, tapi kenapa saya menjadi berpikir gimana nikuba ini kalau dikombinasi dengan fuel cell apa benar bisa menjadi energi tidak terbatas ya?! nikuba inikan menghasikan hidrogen dari bahan bakar air yang di elektrolisis, sedangkan feul cell menggunakan bahan bakar hidrogen menjadi listrik cara kerja feull cell : hidrogen - feul cell - listrik, cara kerja nikuba : listrik - air - hidrogen, kalau dikombinasi menjadi (listrik - air - hidrogen - feul cell - listrik), nikuba menghasilkan hidrogen untuk feul cell, feul cell menghasilkan listrik untuk nikuba, jadi gak perlu isi hidrogen lagi tu mobil Toyota Mirai (FCEV) karena adanya nikuba, bahkan air untuk nikuba tidak perlu diisi karena feul cell itu selain menghasilkan listrik juga menghasilkan air, nikuba memisahkan oksigen dan hidrogen yang ada di air, (memerlukan listrik), sedangkan feul cell menyatukan hidrogen dan oksigen menjadi air (menghasilkan listrik)..."
2023-07-08T17:22:45Z,Slamet Riyadi,"Dijual seharga 15 M sebatulnya bukan harga yang mahal,BRIN nya saja yang bodoh padahal kalau teknologo NIKUBA bagus hasilnya bisa dimaksimalkan bisa untuk BBM yang lain entah itu kapal, kendaraan umum atau bahkan teknologi yang lain . . ."
2023-07-08T17:14:06Z,Joe Butar Butar,Nikuba gak mendunia menurut di negara +62..  Esemka lah..
2023-07-08T17:13:48Z,ruslan bip,"Mending dipanggil Deddy corbuzier, deddy panggil ahli fisika, tp di set up supaya bisa dibuktikan, berapa energy yg dipakai dan berapa yg dihasilkam dari nikuba ini. Supaya jangan mudah dibodohi dan terus2an scam di negara ini"
2023-07-08T17:13:41Z,Tambi Van,Bagus di jual keluar negeri.bukankah sama dengan nikel secara diam-diam di jual.nikuba ini terang terangan...
2023-07-08T17:12:43Z,Sucribe Plus,"Semoga aja nikuba bsa d produksi masal, kalao byk kendaraan bermotor dari nikuba maka kita egk perlu lg ngantri di pom bensin semoga aja nikuba benar2 terwujud"
2023-07-08T17:08:48Z,Gilbert LumaindoNGo,"Saya dukung pak kasih aja nikuba ke luar negeri, karena Indonesia TDK pernah menghargai karya2 anak bangsa nya sendiri. Ngk ngotak MMG pemerintah kita ni, setahun lebih Lo bapak penemu nikuba menanti perhatian pemerintah. Ngk di hargai😢😢😢"
2023-07-08T17:03:53Z,Dani Arbi,Bensin ntar ga laku ...
2023-07-08T17:03:14Z,KFAMA,Apapun keputusan pak nikuba saya akan selalu bangga dan mengapresiasi pilihan bapak 🎉
2023-07-08T16:59:12Z,niCknaMe134,"Banyak komentar, pasti sadar kenapa rakyat indo minim literasi 😂. Ngaku ga di hargai tapi disuruh presentasi di brin ga mau, dengan alasan disereng dengan kata"" tak enak, padahal alatnya dibeli aja 100jt(seingatku) tapi ga boleh dengan alasan sedang dikembangkan. Gimana orang tambah ga percaya, hak patennya aja blm dibikin cuma hak cipta, dan itu cuma untuk nama alatnya. Diberita aja dia bilang nikuba romania, padahal sudah ada nama alatnya sendiri 😂"
2023-07-08T16:55:20Z,Dence solihin,"Kalau NIKUBA ini benar dan sukses , semua produsen BBM gulung tikar  termasuk pertamina  dan penghasilan negara dari BBM  bakal hilang,  mobil listrik ancurrrr...
Wkwkwkwwk...

Ngisi bbm nya didepot isi ulang air galon aja... 
Rp. 7.000,  1 galon =  +/- 19 LTR

Wkwkwkwkwk....."
2023-07-08T16:54:23Z,Firdaus Yusuf,"Rencana nya nikuba mau d pake bwt mobil ESEMKA, tapi trnyata  ESEMKA nya cuma halusinasi jokowi aja."
2023-07-08T16:53:33Z,maulana tofa,"Udh lama deh ini , intinya nikuba ga efesien .. dan ga bisa menggantikan bahan bakar fosil atau yg lain"
2023-07-08T16:34:53Z,RO NIN,"Heran pada percaya dikibulin sama Aryanto Misel.Orang mau beli nikuba aja susah, disewa juga dia Ogah. alesan sejuta kata.
Emang niatnya mau nipu...!!"
2023-07-08T16:33:35Z,Uvuvwevwevwe Onyetenyevwe Ugwemubwem Osas,"Nikuba ini masih saudaranya Banyu Geni yang sempet viral dan mengegerkan jagat teknokogi di industri US bahkan dunia dan ternyata tipu2 juga. Jika ada yang membela teknologi ini silahkan pelajari cara memisahkan air menjadi H+O2 beserta energi yang dibutuhkan (fisika dan kimia), saya aja ketipu juga waktu itu di tahun 2009. Itulah hebatnya netizen Indonesia yang juga pernah melambungkan teknologi ironman Bali dan listrik pohon kendondong dsb."
2023-07-08T16:27:21Z,Jake Do It,"Kasus ini akan berakhir sama persis dengan skandal fenomenal ""THERANOS"". Ini memang benar teknologi lama yg dijiplak, bukan di inovasi lagi. Kebohongan terbesar dari kasus ini adalah klaim air dapat menggantikan BBM padahal hanya membantu efisiensi bahan bakar umumnya. Makanya ybs diajak uji coba oleh berbagai pihak baik institusi/ perorangan untuk uji NIKUBA tanpa tangki bensin selalu menolak karena takut terkuak kebohongannya. Orang2/ ilmuwan yg berkompeten pada bidangnya akan tertawa melihat NIKUBA."
2023-07-08T16:25:21Z,el sam ,Kalo mobil dan motor bahan bakarnya pakai air dngn teknologi nikuba timur tengah arab  dan amerika bisa bangkrut sebab bisnis perang agar harga minyak dunia naik sudah gak adalagi karna bisnis mereka minyak dan perang😅
2023-07-08T16:15:23Z,T-72,"Ada TNI yang sudah pakai nikuba dikendaraan dinas nya  masih saja dinilai negatif dan dicap hoax. Bapak ini sdh bilang yang membedakan dengan produk lain adalah racikan katalis nya. Yang tidak percaya atau ragu tinggal datang dan buktikan saja, sebab teori kadang datang setelah ada fakta seperti hukum gravitasi, buah apel jatuh dulu baru muncul nama newton."
2023-07-08T16:12:25Z,ilham Hamid,"Yg nyusul jgn2 mau nyalip si bpk penemu nikuba..
Anehx negri ini Saling nyikut demi duit..😅"
2023-07-08T16:10:46Z,jasikndesit,wkwkwk coba metro riset joko energy dulu deh sebelum ke nikuba.
2023-07-08T16:10:22Z,Fachri Reza Mubarok,Pertamina TAKUT BANGKRUT ITU WKWK
2023-07-08T16:09:39Z,David Lioe,"masyarakat +62 jangan keburu meng elu2 kan nikuba dulu... sampai saat ini ""HANYA SEBATAS KLAIM, BELUM ADA BUKTI beneran, misalnya tangki BBM dilepas, hanya pakai air dan nikuba. ada indikasi masyarakat +62 kena PRANK nikuba."
2023-07-08T16:08:21Z,lyla,Nikuba hoak🤣🤣🤣🤣🤣
2023-07-08T16:07:46Z,Moko Djoe,Mungkin takut miyak bumi kita ngk laku
2023-07-08T16:03:19Z,Suru Haidi,"Kalau di indon susah berkreasi..  Bikin masker saja bisa bermasalah karena tidak SNI lah, tdk ada ijin lah... Seharusnya dibina.. Lanjutkan di luar negri saja penelitian dan penyempurnaan nikuba nya..."
